positions,building,contents,profits,total
06/18/1984,0.00000000 ,1.04712000 ,0.00000000 ,1.04712000 
06/19/1984,1.04712042 ,0.00000000 ,0.00000000 ,1.04712000 
06/19/1984,0.10471204 ,15.70681000 ,0.00000000 ,15.81151800 
06/22/1984,0.00000000 ,1.49738200 ,0.49214660 ,1.98952900 
06/24/1984,1.04712042 ,0.00000000 ,0.00000000 ,1.04712000 
06/24/1984,1.02617801 ,0.23036650 ,0.00000000 ,1.25654500 
07/01/1984,0.94240838 ,0.20942410 ,0.00000000 ,1.15183200 
07/05/1984,0.89005236 ,0.18324610 ,0.00000000 ,1.07329800 
07/09/1984,1.06415812 ,0.13026280 ,0.00000000 ,1.19442100 
07/12/1984,0.94240838 ,0.12195290 ,0.00000000 ,1.06436100 
07/12/1984,1.25549738 ,0.12879580 ,0.00000000 ,1.38429300 
07/12/1984,0.73298429 ,0.38743460 ,0.01047120 ,1.13089000 
07/15/1984,1.15183246 ,0.00000000 ,0.00000000 ,1.15183200 
07/17/1984,1.67539267 ,0.11832460 ,0.00000000 ,1.79371700 
07/20/1984,1.14136126 ,0.00000000 ,0.00000000 ,1.14136100 
07/23/1984,0.90756545 ,0.69916230 ,0.02617801 ,1.63290600 
07/27/1984,1.57068063 ,1.07329800 ,0.00000000 ,2.64397900 
08/01/1984,1.08376963 ,0.20312670 ,0.00000000 ,1.28689600 
08/01/1984,1.30890052 ,3.14136100 ,0.00000000 ,4.45026200 
08/01/1984,1.04712042 ,0.18952880 ,0.00000000 ,1.23664900 
08/02/1984,1.36125654 ,0.59790580 ,0.00000000 ,1.95916200 
08/04/1984,0.98162618 ,0.20942410 ,0.00000000 ,1.19105000 
08/05/1984,0.24083770 ,0.63380520 ,0.43979058 ,1.31443400 
08/07/1984,1.46596859 ,0.52356020 ,0.00000000 ,1.98952900 
08/09/1984,1.03381990 ,0.44291520 ,0.17283560 ,1.64957100 
08/10/1984,2.30366492 ,0.41884820 ,0.00000000 ,2.72251300 
08/11/1984,0.63532565 ,0.39944290 ,0.09765236 ,1.13242100 
08/16/1984,1.78010471 ,0.00000000 ,0.00000000 ,1.78010500 
08/17/1984,0.81151832 ,0.79581150 ,0.00000000 ,1.60733000 
08/20/1984,0.31413613 ,0.89005240 ,0.00000000 ,1.20418800 
08/20/1984,0.83769634 ,0.23560210 ,0.00000000 ,1.07329800 
08/20/1984,0.96335079 ,0.13612570 ,0.00000000 ,1.09947600 
08/21/1984,1.19371728 ,0.20209420 ,0.01047120 ,1.40628300 
08/21/1984,1.96544503 ,0.00000000 ,0.00000000 ,1.96544500 
08/26/1984,2.40837696 ,0.69303350 ,0.26178011 ,3.36319100 
08/28/1984,1.57068063 ,0.00000000 ,0.00000000 ,1.57068100 
08/28/1984,1.25654450 ,0.00000000 ,0.00000000 ,1.25654500 
08/29/1984,1.57068063 ,1.19176000 ,0.00000000 ,2.76244100 
08/31/1984,0.73140733 ,0.33507850 ,0.00000000 ,1.06648600 
08/31/1984,0.83769634 ,0.36486180 ,0.17539267 ,1.37795100 
09/02/1984,0.92957277 ,0.37068060 ,0.00000000 ,1.30025300 
09/04/1984,1.00523560 ,0.31413610 ,0.00000000 ,1.31937200 
09/05/1984,2.19895288 ,1.20418800 ,0.00000000 ,3.40314100 
09/09/1984,1.36125654 ,0.00000000 ,0.00000000 ,1.36125700 
09/09/1984,0.20942408 ,0.96858640 ,0.00000000 ,1.17801000 
09/10/1984,3.66492147 ,0.62827230 ,0.00000000 ,4.29319400 
09/11/1984,3.14136126 ,0.82931940 ,0.83769634 ,4.80837700 
09/11/1984,0.00000000 ,1.04712000 ,0.05235602 ,1.09947600 
09/14/1984,1.87958115 ,0.34031410 ,0.00000000 ,2.21989500 
09/15/1984,1.57068063 ,1.04712000 ,0.00000000 ,2.61780100 
09/18/1984,1.36125654 ,0.07323979 ,0.00000000 ,1.43449600 
09/23/1984,0.73298429 ,0.31413610 ,0.00000000 ,1.04712000 
09/26/1984,2.51308901 ,0.00000000 ,0.00000000 ,2.51308900 
09/26/1984,1.45549738 ,0.13454870 ,0.03141361 ,1.62146000 
09/28/1984,10.47120419 ,6.38743500 ,2.30366492 ,19.16230400 
09/30/1984,1.57068063 ,0.00000000 ,0.00000000 ,1.57068100 
10/01/1984,2.30366492 ,0.00000000 ,0.00000000 ,2.30366500 
10/03/1984,1.49580000 ,0.33404820 ,0.01570681 ,1.84555500 
10/04/1984,0.00000000 ,1.04712000 ,0.00000000 ,1.04712000 
10/04/1984,1.57068063 ,0.41884820 ,0.00000000 ,1.98952900 
10/06/1984,1.88481675 ,0.94240840 ,0.00000000 ,2.82722500 
10/08/1984,1.25654450 ,0.00000000 ,0.00000000 ,1.25654500 
10/09/1984,3.97905759 ,0.00000000 ,0.00000000 ,3.97905800 
10/10/1984,0.00000000 ,1.36125700 ,0.00000000 ,1.36125700 
10/10/1984,1.30890052 ,0.32460730 ,0.00000000 ,1.63350800 
10/24/1984,16.75392670 ,2.09424100 ,0.00000000 ,18.84816800 
10/28/1984,0.75916230 ,0.36649210 ,0.00000000 ,1.12565400 
10/29/1984,4.31774450 ,0.56898530 ,0.41884817 ,5.30557800 
11/01/1984,1.15183246 ,0.05235602 ,0.52356021 ,1.72774900 
11/02/1984,1.15487120 ,0.01047120 ,0.00000000 ,1.16534200 
11/04/1984,0.20942408 ,0.94240840 ,0.00000000 ,1.15183200 
11/05/1984,1.25654450 ,0.00000000 ,0.00000000 ,1.25654500 
11/07/1984,1.86178010 ,1.18324600 ,0.52356021 ,3.56858600 
11/07/1984,4.39790576 ,2.83769600 ,0.00000000 ,7.23560200 
11/07/1984,1.57068063 ,0.00000000 ,0.00000000 ,1.57068100 
11/10/1984,2.72251309 ,4.92146600 ,0.00000000 ,7.64397900 
11/13/1984,1.46596859 ,0.60367850 ,0.05235602 ,2.12200300 
11/14/1984,1.04712042 ,1.88481700 ,0.00000000 ,2.93193700 
11/15/1984,0.94240838 ,0.34554970 ,0.00000000 ,1.28795800 
11/17/1984,1.06800733 ,0.00000000 ,0.00000000 ,1.06800700 
11/17/1984,0.94240838 ,0.33320630 ,0.00000000 ,1.27561500 
11/23/1984,1.62303665 ,0.00000000 ,0.00000000 ,1.62303700 
11/23/1984,1.98952880 ,0.68062830 ,0.00000000 ,2.67015700 
12/02/1984,1.25654450 ,0.00000000 ,0.00000000 ,1.25654500 
12/03/1984,1.10304817 ,0.00000000 ,0.00000000 ,1.10304800 
12/03/1984,0.94240838 ,0.26178010 ,0.00000000 ,1.20418800 
12/08/1984,1.15183246 ,0.00000000 ,0.00000000 ,1.15183200 
12/08/1984,1.88481675 ,0.00000000 ,0.00000000 ,1.88481700 
12/10/1984,3.66492147 ,3.87434600 ,0.00000000 ,7.53926700 
12/11/1984,0.83769634 ,0.26178010 ,0.00000000 ,1.09947600 
12/12/1984,0.62827225 ,0.73298430 ,0.20942408 ,1.57068100 
12/13/1984,2.61780105 ,0.05235602 ,0.00000000 ,2.67015700 
12/17/1984,0.10471204 ,1.04712000 ,0.00000000 ,1.15183200 
12/19/1984,1.78010471 ,2.09424100 ,0.00000000 ,3.87434600 
12/22/1984,3.97905759 ,1.04712000 ,0.00000000 ,5.02617800 
12/28/1984,1.78010471 ,0.00000000 ,0.00000000 ,1.78010500 
12/29/1984,1.83246073 ,2.40837700 ,0.52356021 ,4.76439800 
12/31/1984,0.83769634 ,0.31413610 ,0.00000000 ,1.15183200 
01/01/1985,1.50000000 ,0.00000000 ,0.00000000 ,1.50000000 
01/03/1985,1.05000000 ,0.20100000 ,0.00000000 ,1.25100000 
01/04/1985,0.65000000 ,0.38000000 ,0.00000000 ,1.03000000 
01/05/1985,0.90000000 ,0.15000000 ,0.00000000 ,1.05000000 
01/05/1985,1.50000000 ,0.40000000 ,0.00000000 ,1.90000000 
01/05/1985,1.10000000 ,0.00000000 ,0.00000000 ,1.10000000 
01/06/1985,1.50000000 ,0.18175000 ,0.20000000 ,1.88175000 
01/07/1985,0.70500000 ,0.30200000 ,0.00000000 ,1.00700000 
01/07/1985,1.63000000 ,0.00000000 ,0.00000000 ,1.63000000 
01/07/1985,0.85000000 ,0.17500000 ,0.00000000 ,1.02500000 
01/08/1985,0.89392900 ,0.11334500 ,0.00000000 ,1.00727400 
01/08/1985,3.50000000 ,0.00000000 ,0.00000000 ,3.50000000 
01/10/1985,2.90000000 ,0.00000000 ,0.00000000 ,2.90000000 
01/11/1985,1.95656600 ,0.50657100 ,0.00000000 ,2.46313700 
01/11/1985,3.05000000 ,0.80000000 ,0.77500000 ,4.62500000 
01/11/1985,0.90000000 ,0.13000000 ,0.00000000 ,1.03000000 
01/11/1985,0.00000000 ,1.40000000 ,0.00000000 ,1.40000000 
01/12/1985,1.07707500 ,0.00000000 ,0.00000000 ,1.07707500 
01/12/1985,0.75000000 ,0.57000000 ,0.00000000 ,1.32000000 
01/13/1985,2.60000000 ,0.00000000 ,0.00000000 ,2.60000000 
01/13/1985,0.90000000 ,0.16000000 ,0.02000000 ,1.08000000 
01/14/1985,1.34000000 ,0.04700000 ,0.13000000 ,1.51700000 
01/16/1985,0.70000000 ,0.37000000 ,0.00000000 ,1.07000000 
01/17/1985,0.72500000 ,1.39182300 ,0.14000000 ,2.25682300 
01/20/1985,1.42294900 ,0.36546400 ,0.00000000 ,1.78841300 
01/22/1985,0.13256200 ,0.96293400 ,0.18340000 ,1.27889600 
01/24/1985,2.99357400 ,1.03450000 ,0.58100000 ,4.60907400 
01/25/1985,1.19100000 ,1.99200000 ,0.00000000 ,3.18300000 
01/28/1985,1.20000000 ,0.00000000 ,0.00000000 ,1.20000000 
01/28/1985,1.75000000 ,0.99300000 ,0.00000000 ,2.74300000 
01/30/1985,0.60000000 ,1.70000000 ,0.70000000 ,3.00000000 
01/31/1985,1.00893800 ,0.00000000 ,0.00000000 ,1.00893800 
02/08/1985,0.90000000 ,0.10000000 ,0.00408400 ,1.00408400 
02/10/1985,0.75000000 ,1.10000000 ,0.00000000 ,1.85000000 
02/11/1985,1.52099400 ,0.00000000 ,0.00000000 ,1.52099400 
02/11/1985,0.85000000 ,0.38653500 ,0.01355400 ,1.25008900 
02/11/1985,1.00000000 ,0.00000000 ,0.00000000 ,1.00000000 
02/12/1985,1.50000000 ,0.29100000 ,0.16500000 ,1.95600000 
02/14/1985,0.00000000 ,1.00000000 ,0.05000000 ,1.05000000 
02/15/1985,2.26000000 ,0.51900000 ,0.00000000 ,2.77900000 
02/16/1985,7.40000000 ,9.43756700 ,5.30000000 ,22.13756700 
02/17/1985,1.02000000 ,0.37500000 ,0.05000000 ,1.44500000 
02/17/1985,0.80010000 ,0.20500000 ,0.00000000 ,1.00510000 
02/19/1985,0.00000000 ,1.00000000 ,0.00000000 ,1.00000000 
02/19/1985,1.00000000 ,0.00000000 ,0.00000000 ,1.00000000 
02/20/1985,0.95000000 ,15.35000000 ,0.00000000 ,16.30000000 
02/20/1985,0.00000000 ,1.11000000 ,0.00000000 ,1.11000000 
02/21/1985,1.47500000 ,0.00000000 ,0.00000000 ,1.47500000 
02/21/1985,0.71799000 ,0.33188300 ,0.00000000 ,1.04987300 
02/23/1985,1.12000000 ,0.63354200 ,0.00000000 ,1.75354200 
02/25/1985,1.80000000 ,4.34335500 ,0.00000000 ,6.14335500 
02/27/1985,1.23000000 ,0.00000000 ,0.00000000 ,1.23000000 
03/03/1985,1.57000000 ,0.36900000 ,0.00000000 ,1.93900000 
03/04/1985,4.00000000 ,32.50000000 ,10.00000000 ,46.50000000 
03/05/1985,1.24147200 ,0.00000000 ,0.00000000 ,1.24147200 
03/11/1985,2.00000000 ,1.40000000 ,0.00000000 ,3.40000000 
03/12/1985,0.00000000 ,1.00000000 ,0.00000000 ,1.00000000 
03/17/1985,4.80000000 ,1.40000000 ,0.00000000 ,6.20000000 
03/19/1985,0.00000000 ,1.96623700 ,0.00000000 ,1.96623700 
03/20/1985,0.67000000 ,1.00000000 ,0.50000000 ,2.17000000 
03/22/1985,1.29600000 ,0.00000000 ,0.00000000 ,1.29600000 
03/23/1985,0.70500000 ,0.75000000 ,0.10000000 ,1.55500000 
03/27/1985,0.90000000 ,0.15000000 ,0.10000000 ,1.15000000 
03/28/1985,0.98500000 ,0.34500000 ,0.00000000 ,1.33000000 
03/28/1985,2.87428500 ,1.22683500 ,0.02316500 ,4.12428500 
04/11/1985,0.60000000 ,0.79423900 ,0.00000000 ,1.39423900 
04/12/1985,3.60000000 ,0.51622800 ,0.64500000 ,4.76122800 
04/14/1985,0.50000000 ,3.20000000 ,1.16885200 ,4.86885200 
04/19/1985,0.00000000 ,4.00000000 ,0.00000000 ,4.00000000 
04/21/1985,0.60000000 ,0.70000000 ,0.30000000 ,1.60000000 
04/24/1985,3.50000000 ,3.58500000 ,0.00000000 ,7.08500000 
04/26/1985,0.21600000 ,0.92405400 ,0.62500000 ,1.76505400 
04/27/1985,2.96300000 ,2.70359400 ,0.64006000 ,6.30665400 
04/28/1985,0.50000000 ,0.75000000 ,0.00000000 ,1.25000000 
04/28/1985,0.80000000 ,0.40000000 ,0.00000000 ,1.20000000 
04/29/1985,0.00000000 ,1.13641200 ,0.09000000 ,1.22641200 
04/30/1985,0.00000000 ,4.30000000 ,2.26300000 ,6.56300000 
04/30/1985,0.00000000 ,2.50000000 ,1.67000000 ,4.17000000 
05/02/1985,2.40000000 ,0.28000000 ,0.00000000 ,2.68000000 
05/02/1985,0.74000000 ,0.26000000 ,0.07500000 ,1.07500000 
05/04/1985,1.93295700 ,0.00000000 ,0.00000000 ,1.93295700 
05/05/1985,0.77500000 ,0.60000000 ,0.00000000 ,1.37500000 
05/06/1985,0.90000000 ,0.35000000 ,0.00000000 ,1.25000000 
05/07/1985,2.20000000 ,1.03000000 ,0.15000000 ,3.38000000 
05/09/1985,0.95000000 ,0.40510000 ,0.02500000 ,1.38010000 
05/14/1985,1.78300000 ,0.50000000 ,0.00000000 ,2.28300000 
05/15/1985,0.75000000 ,1.60000000 ,0.00000000 ,2.35000000 
05/26/1985,2.80000000 ,0.35000000 ,0.00000000 ,3.15000000 
05/27/1985,1.90000000 ,0.45000000 ,1.00000000 ,3.35000000 
05/28/1985,4.00000000 ,0.00000000 ,0.00000000 ,4.00000000 
05/28/1985,0.00000000 ,8.00000000 ,2.50000000 ,10.50000000 
05/29/1985,2.35000000 ,0.54000000 ,0.00000000 ,2.89000000 
05/31/1985,0.00000000 ,3.00000000 ,2.50000000 ,5.50000000 
05/31/1985,1.20000000 ,1.60000000 ,0.00000000 ,2.80000000 
06/01/1985,0.98000000 ,0.28000000 ,0.00000000 ,1.26000000 
06/02/1985,0.90000000 ,0.20000000 ,0.00000000 ,1.10000000 
06/06/1985,0.50000000 ,0.65875900 ,0.96800000 ,2.12675900 
06/10/1985,0.50000000 ,1.70000000 ,0.00000000 ,2.20000000 
06/11/1985,1.05000000 ,0.02000000 ,0.00000000 ,1.07000000 
06/12/1985,6.80000000 ,2.40000000 ,0.00000000 ,9.20000000 
06/13/1985,1.50000000 ,0.00000000 ,0.00000000 ,1.50000000 
06/15/1985,0.80000000 ,0.85000000 ,0.00000000 ,1.65000000 
06/16/1985,2.40000000 ,9.82500000 ,0.00000000 ,12.22500000 
06/18/1985,1.30000000 ,0.10000000 ,0.00000000 ,1.40000000 
06/19/1985,4.50000000 ,8.73900000 ,1.00000000 ,14.23900000 
06/22/1985,0.95000000 ,0.13500000 ,0.00000000 ,1.08500000 
06/22/1985,0.85000000 ,0.20000000 ,0.00000000 ,1.05000000 
06/27/1985,1.35000000 ,1.30000000 ,0.00000000 ,2.65000000 
06/27/1985,1.30000000 ,0.42300000 ,0.40000000 ,2.12300000 
06/28/1985,3.00000000 ,2.20000000 ,0.00000000 ,5.20000000 
06/28/1985,1.22500000 ,0.60000000 ,0.00000000 ,1.82500000 
06/29/1985,1.10000000 ,0.00000000 ,0.00000000 ,1.10000000 
07/02/1985,0.90000000 ,0.10000000 ,0.00000000 ,1.00000000 
07/02/1985,0.60000000 ,1.30000000 ,0.16500000 ,2.06500000 
07/06/1985,0.97000000 ,0.30740000 ,0.00000000 ,1.27740000 
07/06/1985,0.65000000 ,0.54500000 ,0.00000000 ,1.19500000 
07/07/1985,1.20000000 ,0.00000000 ,0.00000000 ,1.20000000 
07/07/1985,1.10000000 ,0.00000000 ,0.00000000 ,1.10000000 
07/08/1985,1.40000000 ,0.00000000 ,0.00000000 ,1.40000000 
07/13/1985,1.40000000 ,0.17500000 ,0.01000000 ,1.58500000 
07/15/1985,2.16504200 ,1.10000000 ,0.00000000 ,3.26504200 
07/15/1985,0.90000000 ,0.30000000 ,0.00000000 ,1.20000000 
07/16/1985,2.01500000 ,0.21800000 ,0.20000000 ,2.43300000 
07/22/1985,1.60000000 ,0.00000000 ,0.00000000 ,1.60000000 
07/28/1985,0.00000000 ,2.00000000 ,0.00000000 ,2.00000000 
08/02/1985,0.76000000 ,2.00000000 ,2.00000000 ,4.76000000 
08/03/1985,0.94000000 ,0.22500000 ,0.00000000 ,1.16500000 
08/04/1985,1.34500000 ,0.02700000 ,0.00000000 ,1.37200000 
08/06/1985,1.20000000 ,0.00000000 ,0.00000000 ,1.20000000 
08/06/1985,0.05000000 ,1.20000000 ,0.40000000 ,1.65000000 
08/06/1985,1.30000000 ,0.40000000 ,0.00000000 ,1.70000000 
08/07/1985,0.00000000 ,1.30000000 ,0.00000000 ,1.30000000 
08/14/1985,0.70000000 ,0.40000000 ,0.00000000 ,1.10000000 
08/16/1985,1.10000000 ,0.00000000 ,0.00000000 ,1.10000000 
08/19/1985,0.82000000 ,0.42101200 ,0.00000000 ,1.24101200 
08/19/1985,0.76000000 ,0.24500000 ,0.00000000 ,1.00500000 
08/20/1985,1.00000000 ,2.25000000 ,0.03200000 ,3.28200000 
08/21/1985,0.96000000 ,0.09000000 ,0.00000000 ,1.05000000 
08/23/1985,41.21300000 ,15.62000000 ,0.57763600 ,57.41063600 
08/24/1985,0.91000000 ,0.14200000 ,0.03600000 ,1.08800000 
08/24/1985,0.92500000 ,0.19300000 ,0.00000000 ,1.11800000 
08/25/1985,1.80000000 ,0.57000000 ,0.30000000 ,2.67000000 
08/28/1985,0.96490000 ,0.11000000 ,0.00000000 ,1.07490000 
08/30/1985,2.14100000 ,0.00000000 ,0.00000000 ,2.14100000 
08/31/1985,5.00000000 ,0.85000000 ,0.00000000 ,5.85000000 
09/02/1985,2.00000000 ,10.00000000 ,2.30000000 ,14.30000000 
09/04/1985,0.10000000 ,1.23000000 ,0.64100000 ,1.97100000 
09/07/1985,1.00000000 ,0.70000000 ,0.00000000 ,1.70000000 
09/08/1985,1.21300000 ,4.43400000 ,0.52000000 ,6.16700000 
09/11/1985,1.00000000 ,0.05000000 ,0.00000000 ,1.05000000 
09/12/1985,0.86105800 ,0.29500000 ,0.00000000 ,1.15605800 
09/13/1985,2.60000000 ,0.65215000 ,0.33000000 ,3.58215000 
09/15/1985,3.00000000 ,10.50000000 ,0.00000000 ,13.50000000 
09/19/1985,0.91500000 ,0.28650000 ,0.00000000 ,1.20150000 
09/19/1985,1.40000000 ,0.25000000 ,0.00000000 ,1.65000000 
09/23/1985,1.01000000 ,0.15460000 ,0.21300000 ,1.37760000 
09/24/1985,3.80000000 ,0.00000000 ,0.00000000 ,3.80000000 
09/25/1985,0.89200000 ,0.42500000 ,0.00850000 ,1.32550000 
09/25/1985,3.90000000 ,0.05000000 ,0.10000000 ,4.05000000 
09/29/1985,5.00000000 ,1.20000000 ,0.50000000 ,6.70000000 
10/02/1985,0.96000000 ,0.20000000 ,0.00000000 ,1.16000000 
10/03/1985,1.50000000 ,0.00000000 ,0.00000000 ,1.50000000 
10/06/1985,0.80000000 ,0.26000000 ,0.00000000 ,1.06000000 
10/10/1985,1.13469900 ,0.35658800 ,0.00000000 ,1.49128700 
10/11/1985,1.66181300 ,0.32000000 ,0.00000000 ,1.98181300 
10/12/1985,1.50000000 ,0.00000000 ,0.00000000 ,1.50000000 
10/12/1985,2.80000000 ,0.31436000 ,0.10000000 ,3.21436000 
10/12/1985,2.25000000 ,1.80000000 ,0.05000000 ,4.10000000 
10/13/1985,0.60000000 ,0.40000000 ,0.00000000 ,1.00000000 
10/16/1985,0.00000000 ,10.70000000 ,0.00000000 ,10.70000000 
10/17/1985,5.60000000 ,13.80000000 ,0.00000000 ,19.40000000 
10/17/1985,1.60560300 ,0.00000000 ,0.00000000 ,1.60560300 
10/18/1985,1.05000000 ,0.08200000 ,0.00000000 ,1.13200000 
10/18/1985,2.25500000 ,0.00000000 ,0.00000000 ,2.25500000 
10/19/1985,2.00000000 ,0.02000000 ,0.00000000 ,2.02000000 
10/20/1985,1.23100000 ,0.00000000 ,0.00000000 ,1.23100000 
10/22/1985,1.90000000 ,1.40000000 ,0.80000000 ,4.10000000 
10/25/1985,1.23000000 ,6.00000000 ,0.00000000 ,7.23000000 
10/26/1985,0.75000000 ,1.10000000 ,0.00000000 ,1.85000000 
10/29/1985,1.00000000 ,0.00000000 ,0.00000000 ,1.00000000 
10/30/1985,1.00000000 ,1.50000000 ,0.06000000 ,2.56000000 
11/05/1985,1.50000000 ,0.05300000 ,0.00000000 ,1.55300000 
11/05/1985,1.70000000 ,0.00000000 ,0.00000000 ,1.70000000 
11/06/1985,1.04547200 ,0.00000000 ,0.00000000 ,1.04547200 
11/06/1985,0.95000000 ,0.10400000 ,0.00000000 ,1.05400000 
11/10/1985,0.50000000 ,0.50000000 ,0.00000000 ,1.00000000 
11/13/1985,1.31000000 ,5.40000000 ,2.00000000 ,8.71000000 
11/16/1985,0.50000000 ,1.00000000 ,0.00000000 ,1.50000000 
11/17/1985,1.50000000 ,0.00000000 ,0.00000000 ,1.50000000 
11/18/1985,1.26106000 ,0.00000000 ,0.00000000 ,1.26106000 
11/19/1985,0.90000000 ,0.15500000 ,0.00000000 ,1.05500000 
11/27/1985,1.13600000 ,0.11600000 ,0.03000000 ,1.28200000 
11/29/1985,0.20000000 ,1.10000000 ,0.00000000 ,1.30000000 
12/03/1985,1.30000000 ,0.00000000 ,0.00000000 ,1.30000000 
12/04/1985,1.10000000 ,0.17207800 ,0.15000000 ,1.42207800 
12/06/1985,0.80000000 ,0.20000000 ,0.00000000 ,1.00000000 
12/07/1985,1.20000000 ,0.00000000 ,0.00000000 ,1.20000000 
12/08/1985,1.30000000 ,0.55000000 ,0.00000000 ,1.85000000 
12/10/1985,1.02000000 ,0.16000000 ,0.00000000 ,1.18000000 
12/11/1985,0.50100000 ,0.54200000 ,0.00000000 ,1.04300000 
12/11/1985,0.90000000 ,0.10000000 ,0.00000000 ,1.00000000 
12/11/1985,0.60000000 ,1.00000000 ,0.00000000 ,1.60000000 
12/11/1985,1.00000000 ,4.50000000 ,0.10000000 ,5.60000000 
12/16/1985,1.30000000 ,0.50000000 ,0.00000000 ,1.80000000 
12/18/1985,0.00000000 ,1.50000000 ,1.00000000 ,2.50000000 
12/20/1985,0.40000000 ,1.25000000 ,0.10000000 ,1.75000000 
12/29/1985,1.45000000 ,0.00000000 ,0.00000000 ,1.45000000 
01/02/1986,0.77145612 ,0.68948890 ,0.00000000 ,1.46094500 
01/03/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
01/04/1986,1.18495661 ,0.29151400 ,0.01928640 ,1.49575700 
01/05/1986,1.35004822 ,2.89296000 ,0.96432015 ,5.20732900 
01/07/1986,3.37512054 ,0.30858240 ,0.00000000 ,3.68370300 
01/09/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
01/11/1986,1.03865767 ,0.00000000 ,0.00000000 ,1.03865800 
01/12/1986,1.25361620 ,0.00000000 ,0.00000000 ,1.25361600 
01/13/1986,0.86788814 ,0.19286400 ,0.00000000 ,1.06075200 
01/13/1986,0.24108004 ,1.15718400 ,0.00000000 ,1.39826400 
01/14/1986,0.72324012 ,0.57859210 ,0.09643202 ,1.39826400 
01/14/1986,0.00000000 ,2.41080000 ,0.00000000 ,2.41080000 
01/16/1986,1.39826422 ,0.04358727 ,0.00000000 ,1.44185100 
01/16/1986,0.67502411 ,0.96432020 ,0.00000000 ,1.63934400 
01/19/1986,0.84860174 ,0.20202510 ,0.00000000 ,1.05062700 
01/21/1986,1.06075217 ,0.69431050 ,0.00000000 ,1.75506300 
01/24/1986,2.31436837 ,2.16972000 ,0.00000000 ,4.48408900 
01/27/1986,1.28736741 ,0.39054970 ,0.00000000 ,1.67791700 
01/27/1986,0.77145612 ,0.28929600 ,0.00000000 ,1.06075200 
01/30/1986,0.84860174 ,0.15139830 ,0.00000000 ,1.00000000 
01/31/1986,2.31436837 ,0.76856320 ,0.00000000 ,3.08293200 
02/01/1986,0.89199614 ,0.38572810 ,0.00000000 ,1.27772400 
02/04/1986,1.06075217 ,0.14657670 ,0.00000000 ,1.20732900 
02/04/1986,0.96432015 ,0.96432020 ,0.00000000 ,1.92864000 
02/05/1986,0.77145612 ,0.23143680 ,0.00000000 ,1.00289300 
02/05/1986,0.77145612 ,0.31822570 ,0.00000000 ,1.08968200 
02/07/1986,1.45932015 ,0.29880910 ,0.00000000 ,1.75812900 
02/11/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
02/12/1986,1.25361620 ,0.33751210 ,0.00000000 ,1.59112800 
02/12/1986,0.38572806 ,0.43394410 ,0.28929605 ,1.10896800 
02/13/1986,0.61716490 ,0.35902600 ,0.04691900 ,1.02311000 
02/14/1986,1.92864031 ,0.00000000 ,0.07232401 ,2.00096400 
02/15/1986,0.90794696 ,0.31904920 ,0.08731437 ,1.31431100 
02/16/1986,1.10414658 ,0.96432020 ,0.00000000 ,2.06846700 
02/16/1986,2.12150434 ,0.83606560 ,0.12825458 ,3.08582400 
02/18/1986,0.96432015 ,5.83413700 ,0.00000000 ,6.79845700 
02/19/1986,1.63934426 ,0.00000000 ,0.00000000 ,1.63934400 
02/21/1986,0.46287367 ,0.50144650 ,0.67502411 ,1.63934400 
02/28/1986,0.94021215 ,0.28929600 ,0.00000000 ,1.22950800 
02/28/1986,1.44648023 ,0.28929600 ,0.00000000 ,1.73577600 
02/28/1986,2.41062295 ,0.41279360 ,0.00000000 ,2.82341700 
03/01/1986,2.50723240 ,0.00000000 ,0.00000000 ,2.50723200 
03/03/1986,1.44082932 ,0.19288720 ,0.23302314 ,1.86674000 
03/03/1986,4.33944069 ,0.00000000 ,0.09643202 ,4.43587300 
03/04/1986,1.92864031 ,0.00000000 ,0.00000000 ,1.92864000 
03/04/1986,0.96432015 ,0.09643202 ,0.00000000 ,1.06075200 
03/05/1986,1.15323047 ,0.58823530 ,0.00000000 ,1.74146600 
03/07/1986,2.41080039 ,0.48216010 ,0.19286403 ,3.08582400 
03/08/1986,4.33944069 ,7.71456100 ,0.00000000 ,12.05400200 
03/08/1986,1.15718419 ,0.00000000 ,0.00000000 ,1.15718400 
03/09/1986,2.12150434 ,0.28929600 ,0.00000000 ,2.41080000 
03/10/1986,1.44648023 ,0.11186110 ,0.00000000 ,1.55834100 
03/16/1986,1.35004822 ,0.00000000 ,0.00000000 ,1.35004800 
03/19/1986,0.77145612 ,2.41080000 ,0.00000000 ,3.18225700 
03/19/1986,1.35053038 ,0.55013310 ,0.00000000 ,1.90066300 
03/19/1986,0.48216008 ,1.35004800 ,0.48216008 ,2.31436800 
03/22/1986,0.00000000 ,3.37512100 ,0.33269045 ,3.70781100 
03/23/1986,2.70009643 ,0.50626810 ,0.00000000 ,3.20636500 
03/30/1986,0.91610415 ,0.14464800 ,0.00000000 ,1.06075200 
04/01/1986,1.44648023 ,0.00000000 ,0.00000000 ,1.44648000 
04/02/1986,0.48216008 ,0.67502410 ,0.00000000 ,1.15718400 
04/02/1986,1.83220829 ,2.41080000 ,0.96432015 ,5.20732900 
04/02/1986,2.70009643 ,0.48216010 ,0.48216008 ,3.66441700 
