"X.Y..m..d","DANISH"
"1990-05-22",1.208745875
"1990-05-25",1.290429043
"1990-05-25",2.805280528
"1990-05-25",1.265676568
"1990-05-26",5.612211221
"1990-05-27",1.443894389
"1990-05-30",2.103960396
"1990-06-03",2.475247525
"1990-06-04",1.815181518
"1990-06-06",1.495049505
"1990-06-06",2.04290429
"1990-06-07",1.070957096
"1990-06-07",1.237623762
"1990-06-11",2.062706271
"1990-06-14",1.017326733
"1990-06-15",1.650165017
"1990-06-15",15.28465347
"1990-06-15",2.293729373
"1990-06-16",1.072607261
"1990-06-18",4.537953795
"1990-06-27",1.237623762
"1990-07-01",10.18481848
"1990-07-01",1.664191419
"1990-07-05",2.310231023
"1990-07-05",6.372937294
"1990-07-09",1.410891089
"1990-07-10",1.114686469
"1990-07-10",1.870462046
"1990-07-13",2.062706271
"1990-07-15",1.068481848
"1990-07-15",1.670792079
"1990-07-15",1.318481848
"1990-07-16",1.115511551
"1990-07-17",2.062706271
"1990-07-18",1.072607261
"1990-07-19",4.290429043
"1990-07-20",2.982673267
"1990-07-20",1.021452145
"1990-07-21",8.085808581
"1990-07-21",3.176567657
"1990-07-22",1.654290429
"1990-07-23",1.265676568
"1990-07-23",1.081683168
"1990-07-23",1.084158416
"1990-07-24",2.805280528
"1990-07-24",2.163366337
"1990-07-27",1.278877888
"1990-07-28",1.320957096
"1990-07-28",1.339108911
"1990-07-28",1.48349835
"1990-07-28",1.822607261
"1990-07-29",6.20049505
"1990-07-31",13.20132013
"1990-08-02",4.314356436
"1990-08-04",2.407590759
"1990-08-06",1.364686469
"1990-08-10",1.005775578
"1990-08-11",2.145214521
"1990-08-13",1.901815182
"1990-08-13",1.461221122
"1990-08-14",20.82673267
"1990-08-14",5.940594059
"1990-08-14",2.722772277
"1990-08-14",2.762376238
"1990-08-15",1.027227723
"1990-08-17",1.141914191
"1990-08-18",1.646039604
"1990-08-19",1.770627063
"1990-08-20",4.125412541
"1990-08-21",1.98019802
"1990-08-22",1.320132013
"1990-08-22",1.00660066
"1990-08-22",8.250825083
"1990-08-26",1.113861386
"1990-08-29",1.650165017
"1990-08-29",1.26650165
"1990-08-30",1.553630363
"1990-08-30",4.084158416
"1990-08-31",1.448844884
"1990-09-08",14.85148515
"1990-09-11",1.596534653
"1990-09-15",3.877887789
"1990-09-19",2.021452145
"1990-09-20",1.650165017
"1990-09-27",1.010726073
"1990-09-27",1.485148515
"1990-09-30",1.278877888
"1990-10-01",1.02310231
"1990-10-01",4.702970297
"1990-10-02",3.135313531
"1990-10-03",1.864686469
"1990-10-03",2.037953795
"1990-10-04",2.145214521
"1990-10-04",1.155115512
"1990-10-07",1.056105611
"1990-10-08",144.6575908
"1990-10-10",28.63036304
"1990-10-12",19.26567657
"1990-10-12",5.528052805
"1990-10-15",1.54290429
"1990-10-16",4.620462046
"1990-10-19",1.072607261
"1990-10-19",3.712871287
"1990-10-23",1.014026403
"1990-10-29",1.113861386
"1990-11-07",2.339933993
"1990-11-10",1.938943894
"1990-11-11",1.237623762
"1990-11-13",3.052805281
"1990-11-13",1.409240924
"1990-11-15",2.553630363
"1990-11-23",5.775577558
"1990-11-27",1.134488449
"1990-11-29",3.407590759
"1990-11-29",1.072607261
"1990-11-30",1.167491749
"1990-11-30",1.072607261
"1990-12-04",1.270627063
"1990-12-05",1.472772277
"1990-12-06",1.03630363
"1990-12-07",1.650165017
"1990-12-08",1.678217822
"1990-12-09",2.640264026
"1990-12-09",1.601485149
"1990-12-10",17.73927393
"1990-12-14",4.372937294
"1990-12-15",1.361386139
"1990-12-16",1.183993399
"1990-12-17",2.97029703
"1990-12-19",1.02310231
"1990-12-20",1.130363036
"1990-12-21",3.011551155
"1990-12-21",1.402640264
"1990-12-22",2.322607261
"1990-12-23",1.115511551
"1990-12-23",1.691419142
"1990-12-24",1.237623762
"1990-12-27",1.114686469
"1990-12-30",1.402640264
"1990-12-30",4.867986799
"1990-12-30",1.072607261
"1990-12-31",4.125412541
