custID,gender,state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
58829,1,18,1,0,20,0,6,0
58830,1,2,1,4874,5,0,62,0
58831,2,20,1,4307,13,0,12,0
58832,2,12,1,0,7,0,9,0
58833,2,11,1,0,19,6,7,0
58834,1,5,2,7000,100,1,6,0
58835,2,6,1,4415,10,4,5,0
58836,2,5,1,7044,34,2,40,1
58837,1,24,1,2000,16,0,1,0
58838,2,46,1,11000,13,0,10,0
58839,1,10,1,2000,24,60,1,0
58840,1,44,1,3476,100,0,19,0
58841,2,36,1,8600,19,0,8,0
58842,2,44,1,5708,21,1,8,0
58843,1,10,1,967,48,0,5,0
58844,1,5,1,10000,100,15,9,0
58845,1,38,1,0,18,0,3,0
58846,1,16,1,6000,36,0,5,0
58847,1,43,1,1403,45,0,3,0
58848,1,10,1,763,38,0,8,0
58849,1,16,1,0,53,1,4,0
58850,2,25,1,4000,3,0,3,0
58851,2,46,1,17163,100,11,18,1
58852,2,23,1,2837,18,0,3,0
58853,2,48,1,3593,36,0,8,0
58854,2,47,1,0,58,0,3,0
58855,2,48,1,3000,3,23,2,0
58856,1,36,1,1320,44,0,8,0
58857,2,5,1,0,20,0,35,0
58858,1,35,1,0,29,7,8,0
58859,1,35,1,3569,30,0,5,0
58860,2,5,1,4000,66,4,3,0
58861,1,44,1,14025,3,0,14,0
58862,2,5,1,0,45,0,3,0
58863,2,44,1,11000,14,1,10,1
58864,2,36,1,4000,21,0,3,0
58865,1,39,1,0,27,0,9,0
58866,2,35,1,0,25,0,7,0
58867,2,39,1,10577,12,10,15,0
58868,1,48,1,4627,13,0,5,0
58869,1,18,1,0,2,0,1,0
58870,1,48,1,0,100,0,4,0
58871,1,34,1,18080,4,56,20,1
58872,1,12,1,4062,90,0,4,0
58873,1,24,1,3000,8,0,2,0
58874,2,31,1,10458,38,0,16,0
58875,1,32,1,0,2,4,2,0
58876,2,44,1,0,8,0,19,0
58877,2,5,1,275,18,0,2,0
58878,1,21,1,0,10,0,5,0
58879,2,35,1,0,29,0,2,0
58880,2,25,1,3000,6,3,2,0
58881,2,5,1,5973,11,0,18,0
58882,1,44,1,9000,24,0,8,0
58883,1,26,1,0,20,0,6,0
58884,1,46,1,6000,17,15,5,0
58885,1,23,1,5789,100,0,8,0
58886,1,44,1,7000,100,11,6,0
58887,1,22,1,0,100,0,8,0
58888,1,39,1,8160,1,0,12,0
58889,1,38,1,2634,41,0,2,0
58890,2,29,1,0,71,0,4,0
58891,1,29,1,6886,100,0,13,1
58892,2,18,1,12830,47,0,13,1
58893,2,37,1,0,6,9,6,0
58894,1,10,1,0,92,0,8,0
58895,1,11,1,3000,15,0,2,0
58896,1,5,1,9000,100,0,8,1
58897,2,20,1,4000,9,0,3,0
58898,1,30,1,16419,50,0,18,1
58899,2,15,1,7480,12,0,14,0
58900,1,11,1,7000,90,1,6,0
58901,2,29,1,0,63,26,2,0
58902,1,32,1,5000,34,0,4,0
58903,1,5,1,1578,7,1,8,0
58904,1,5,1,6000,14,3,5,0
58905,1,10,1,0,9,0,2,0
58906,1,40,1,6000,3,0,5,0
58907,1,5,1,5090,73,0,6,0
58908,1,5,1,0,22,3,23,0
58909,1,6,1,485,15,0,3,0
58910,1,23,1,12400,100,39,25,1
58911,1,27,1,4000,39,0,3,0
58912,1,5,1,0,8,0,4,0
58913,2,10,1,4694,33,0,4,0
58914,2,32,1,2788,11,0,75,1
58915,1,41,1,0,51,0,12,0
58916,1,5,1,0,1,0,6,0
58917,1,21,1,1246,57,0,4,0
58918,2,36,1,1721,9,0,8,0
58919,2,44,1,4000,100,0,3,0
58920,2,15,1,3000,6,0,2,0
58921,2,29,1,6505,58,9,8,0
58922,1,5,1,0,31,0,2,0
58923,1,32,1,6121,2,0,6,0
58924,2,35,1,664,24,0,8,0
58925,2,44,1,13885,30,4,19,0
58926,2,44,1,8000,100,16,7,1
58927,1,39,1,346,36,25,13,0
58928,2,6,1,0,3,0,4,0
58929,2,37,1,3302,22,0,30,0
58930,1,43,1,7000,10,3,6,0
58931,1,15,1,1599,8,0,2,0
58932,1,5,1,3000,24,0,2,0
58933,2,6,1,13419,48,12,18,1
58934,2,21,1,0,2,6,2,0
58935,1,36,1,6620,25,1,17,1
58936,1,5,1,3000,1,36,2,0
58937,1,11,1,0,3,0,6,0
58938,2,4,1,477,41,0,2,0
58939,1,34,1,3449,71,0,10,0
58940,1,2,1,4000,26,0,3,0
58941,2,49,1,2866,25,0,10,0
58942,1,5,1,0,100,14,3,0
58943,2,35,2,9000,100,0,8,1
58944,2,16,1,6000,13,0,5,0
58945,1,32,1,0,5,0,21,0
58946,1,16,1,5000,9,5,4,0
58947,1,35,1,4020,80,0,41,0
58948,2,41,1,3000,21,0,2,0
58949,2,39,1,6000,8,0,5,0
58950,2,5,1,0,8,0,3,0
58951,2,45,1,7574,3,0,13,0
58952,2,39,1,452,24,5,3,0
58953,2,24,1,0,9,5,6,0
58954,1,25,1,3000,13,0,2,0
58955,2,5,1,0,29,9,3,0
58956,1,44,1,8000,13,0,7,0
58957,2,23,1,18000,11,0,17,1
58958,1,3,1,568,20,2,3,0
58959,1,24,1,2956,20,0,4,0
58960,1,4,1,9000,6,1,8,0
58961,1,5,1,95,25,0,2,0
58962,2,5,1,0,34,0,3,0
58963,2,15,1,3028,25,0,4,0
58964,1,5,1,0,13,0,3,0
58965,1,16,1,0,100,0,10,0
58966,2,11,1,4000,48,8,3,0
58967,1,15,1,10000,1,9,9,0
58968,2,45,1,4000,13,0,3,0
58969,1,29,1,9000,36,4,8,0
58970,1,39,1,2904,23,0,31,0
58971,2,20,1,2204,15,0,3,0
58972,1,10,1,1272,21,0,16,0
58973,1,43,1,0,15,1,28,0
58974,2,32,1,0,28,0,3,0
58975,2,21,1,2376,32,0,11,0
58976,2,37,1,3000,22,3,2,0
58977,2,18,1,6902,23,0,11,0
58978,1,5,1,0,54,12,5,0
58979,2,39,1,6000,27,0,5,0
58980,1,39,1,0,2,1,8,0
58981,1,46,1,2653,58,4,7,0
58982,2,5,1,5000,11,0,4,0
58983,1,43,1,24261,13,8,37,1
58984,1,15,1,745,53,0,6,0
58985,2,5,1,0,5,10,6,0
58986,2,11,1,820,26,1,2,0
58987,1,1,1,0,34,0,3,0
58988,1,39,1,0,1,5,4,0
58989,1,10,1,0,18,2,3,0
58990,2,16,1,6000,3,0,5,0
58991,1,5,1,6000,17,0,5,0
58992,1,41,2,0,20,0,40,0
58993,1,4,1,16000,25,1,15,0
58994,1,29,1,0,15,0,18,0
58995,2,3,1,4000,6,0,3,0
58996,1,16,1,296,4,0,6,0
58997,2,29,1,4000,19,1,3,0
58998,2,15,1,7000,13,0,6,0
58999,2,10,1,2354,26,0,13,0
59000,1,44,1,0,16,0,7,0
59001,2,41,1,0,13,0,6,0
59002,2,10,1,5772,26,0,35,0
59003,1,10,1,0,100,0,2,0
59004,2,10,1,7000,9,0,6,0
59005,1,34,1,6432,27,0,6,0
59006,1,6,1,3000,6,4,2,0
59007,2,24,1,2284,100,1,20,0
59008,1,15,1,7000,5,19,6,0
59009,2,25,1,10247,7,13,10,0
59010,1,36,1,2569,4,0,21,0
59011,1,31,1,7141,43,2,62,1
59012,1,44,1,0,19,0,12,0
59013,2,11,1,4000,11,0,3,0
59014,1,2,1,8000,75,0,7,0
59015,1,35,1,4447,33,0,6,0
59016,1,5,1,0,43,0,11,0
59017,1,39,1,5000,5,5,4,0
59018,2,32,1,3000,35,0,2,0
59019,2,44,1,2293,17,0,5,0
59020,1,29,1,2000,36,0,1,0
59021,1,24,1,3000,8,0,2,0
59022,1,23,1,7052,91,0,7,0
59023,2,44,2,0,70,3,11,0
59024,1,5,1,4699,100,5,4,0
59025,1,35,1,0,1,4,2,0
59026,2,44,1,1266,100,2,13,1
59027,2,50,2,5435,8,1,7,0
59028,2,18,1,10183,37,1,12,0
59029,1,5,1,0,4,32,2,0
59030,1,13,2,3000,47,0,2,0
59031,2,4,1,118,35,1,1,0
59032,2,32,1,2882,35,0,5,0
59033,1,29,1,4000,15,0,3,0
59034,1,26,1,0,32,5,2,0
59035,1,2,1,2897,4,1,6,0
59036,1,5,1,7000,3,0,6,0
59037,1,3,1,1150,12,0,2,0
59038,1,5,1,7758,56,0,7,0
59039,2,39,1,0,9,22,3,0
59040,1,44,1,11531,19,14,17,0
59041,1,10,1,0,12,0,7,0
59042,2,41,1,0,15,0,3,0
59043,2,10,1,3214,55,2,6,0
59044,2,29,1,0,8,60,13,0
59045,2,44,1,0,68,8,35,0
59046,1,10,1,6000,41,18,5,0
59047,1,23,1,587,12,1,13,0
59048,1,23,1,3000,8,0,2,0
59049,2,35,1,10000,71,0,9,0
59050,1,16,1,1250,7,3,3,0
59051,1,10,1,5000,12,13,4,0
59052,1,19,1,2000,9,7,1,0
59053,1,35,1,0,65,0,6,0
59054,2,15,1,0,3,0,5,0
59055,1,44,1,9000,5,0,8,0
59056,2,11,1,5000,33,3,4,0
59057,1,5,1,0,9,4,8,0
59058,1,6,1,2995,40,3,6,0
59059,1,21,1,6000,87,0,5,1
59060,1,5,1,0,8,0,4,0
59061,1,11,1,3000,23,5,2,0
59062,1,39,1,4000,32,9,3,0
59063,1,46,1,6000,2,20,5,0
59064,1,43,1,0,7,0,14,0
59065,1,16,1,5459,53,11,6,0
59066,1,3,1,6179,18,11,13,0
59067,2,50,1,7551,28,5,16,0
59068,2,11,1,9438,38,0,10,0
59069,2,36,1,0,30,0,3,0
59070,1,4,1,7000,1,0,6,0
59071,1,10,1,0,4,4,2,0
59072,1,15,1,1066,4,0,8,0
59073,2,35,1,0,28,3,5,0
59074,2,32,1,3000,51,0,2,0
59075,2,10,1,0,100,0,12,0
59076,2,14,1,6000,10,5,5,0
59077,2,35,1,4000,26,0,3,0
59078,1,44,1,0,100,0,1,0
59079,1,42,1,0,31,0,2,0
59080,1,27,1,10000,6,1,9,0
59081,1,32,2,3000,48,13,2,0
59082,2,19,1,0,22,9,5,0
59083,1,10,1,332,16,0,15,0
59084,2,4,1,10273,52,7,18,1
59085,1,36,1,11186,40,0,25,1
59086,2,18,1,7152,34,19,8,0
59087,1,29,1,0,12,0,5,0
59088,1,35,1,0,69,0,4,0
59089,1,5,1,1673,18,0,2,0
59090,1,24,1,6000,10,6,5,0
59091,1,5,1,3000,43,14,2,0
59092,2,41,1,1987,82,0,4,0
59093,1,11,1,5000,17,12,4,0
59094,2,4,1,3000,32,24,2,0
59095,1,33,1,0,10,3,6,0
59096,1,50,1,0,34,1,9,0
59097,1,10,1,6000,68,9,5,0
59098,2,33,1,2253,46,24,6,0
59099,1,30,1,0,35,0,2,0
59100,1,46,1,5000,52,5,4,0
59101,1,5,1,17550,28,60,17,1
59102,2,5,1,8000,5,25,7,0
59103,2,19,1,5200,49,0,14,0
59104,1,35,1,5131,11,0,12,0
59105,1,24,1,7000,10,0,6,0
59106,1,37,1,10000,33,0,9,0
59107,1,2,1,13125,24,20,18,0
59108,1,21,1,11000,6,1,10,0
59109,2,26,1,6000,37,5,5,0
59110,1,20,1,1750,7,0,5,0
59111,1,15,1,0,15,1,14,0
59112,1,32,1,1024,38,11,3,0
59113,1,5,1,4000,29,0,3,0
59114,1,37,1,17000,41,0,16,0
59115,1,19,1,7000,85,2,6,0
59116,1,33,1,410,5,0,9,0
59117,2,15,1,0,12,0,6,0
59118,1,44,1,3261,2,9,8,0
59119,1,10,1,4000,79,4,3,0
59120,1,43,1,11000,14,4,10,0
59121,1,7,1,0,2,0,12,0
59122,1,15,1,4000,1,0,3,0
59123,1,21,1,2644,31,0,7,0
59124,1,29,1,0,17,11,2,0
59125,2,21,1,13000,13,0,12,1
59126,2,17,1,0,22,0,7,0
59127,2,5,1,7000,18,0,6,0
59128,1,44,1,537,98,60,3,0
59129,1,35,1,4778,11,0,7,0
59130,2,10,1,0,5,44,5,0
59131,2,5,1,0,7,18,9,0
59132,2,5,1,7000,76,0,6,1
59133,2,5,1,3380,36,0,12,0
59134,1,15,1,14185,75,0,26,1
59135,2,25,1,9000,35,0,8,0
59136,2,20,1,3000,8,0,2,0
59137,1,5,1,5000,7,0,4,0
59138,2,20,1,1144,27,0,5,0
59139,1,16,1,6000,6,0,5,0
59140,2,19,1,8000,11,0,7,0
59141,2,15,1,3000,6,8,2,0
59142,2,29,1,6821,9,0,15,0
59143,2,45,1,15473,13,0,46,1
59144,2,5,1,0,46,0,6,0
59145,2,46,1,10000,14,0,9,0
59146,1,22,1,14356,4,0,17,0
59147,1,12,1,3000,6,0,2,0
59148,2,43,1,478,4,4,4,0
59149,1,35,1,867,46,2,6,0
59150,1,35,1,11000,57,18,10,0
59151,1,41,1,5000,16,0,4,0
59152,1,12,1,0,5,0,7,0
59153,1,44,1,2709,26,6,20,0
59154,1,36,1,3667,3,3,6,0
59155,2,46,1,5668,8,16,7,0
59156,2,5,1,6000,100,29,5,0
59157,1,23,1,0,22,0,4,0
59158,2,4,1,11917,10,4,56,1
59159,2,35,1,0,61,1,3,0
59160,2,12,1,10198,35,0,24,1
59161,1,1,1,0,25,0,1,0
59162,2,25,1,0,28,9,6,0
59163,2,39,1,10000,20,0,9,0
59164,2,21,1,4000,12,0,3,0
59165,2,20,1,4000,19,0,3,0
59166,2,5,1,1479,32,0,2,0
59167,1,16,1,0,28,7,7,0
59168,1,35,1,994,13,0,12,0
59169,2,29,1,1123,11,7,5,0
59170,1,19,1,1195,20,0,10,0
59171,1,5,1,1937,42,0,46,1
59172,2,41,1,4000,13,0,3,0
59173,1,23,2,901,11,0,6,0
59174,1,39,1,13000,19,0,12,0
59175,1,46,1,6000,24,0,5,0
59176,2,39,1,6000,23,1,5,0
59177,1,36,1,4793,25,13,5,0
59178,2,20,1,5000,6,0,4,0
59179,2,5,1,4755,58,0,4,0
59180,1,32,2,0,13,0,8,0
59181,2,6,1,6000,36,0,5,0
59182,2,32,1,3000,4,0,2,0
59183,2,23,1,0,16,4,2,0
59184,1,25,1,0,0,0,2,0
59185,2,23,1,0,10,0,4,0
59186,1,5,1,2000,14,0,1,0
59187,1,5,1,9000,24,0,8,0
59188,1,32,2,13449,53,16,24,1
59189,2,5,1,5195,17,9,37,0
59190,2,25,1,3000,8,4,2,0
59191,1,33,1,3594,11,12,4,0
59192,1,5,1,0,30,0,3,0
59193,2,44,1,5000,10,0,4,0
59194,1,21,1,0,43,0,10,0
59195,1,26,1,4575,12,9,4,0
59196,2,44,1,3000,36,10,2,0
59197,1,5,1,6000,7,2,5,0
59198,2,11,1,0,7,5,8,0
59199,1,40,1,4000,60,1,3,0
59200,1,40,1,5873,21,16,6,0
59201,2,27,1,4000,44,0,3,0
59202,1,37,1,6182,19,0,25,0
59203,2,35,1,2645,12,0,30,0
59204,2,32,1,0,29,0,6,0
59205,2,47,1,3676,2,0,5,0
59206,1,15,1,0,16,0,5,0
59207,1,44,1,0,100,0,34,0
59208,1,5,1,0,89,0,12,0
59209,2,35,1,4064,4,0,14,0
59210,1,25,1,3641,100,0,11,1
59211,1,5,1,4000,28,5,3,0
59212,1,12,1,0,17,5,26,0
59213,2,32,1,0,52,6,5,0
59214,1,5,1,0,35,0,13,0
59215,2,5,1,6000,23,0,5,0
59216,1,15,1,5000,17,0,4,0
59217,2,4,1,4210,55,0,7,0
59218,1,36,1,8180,54,0,12,0
59219,1,46,1,2000,100,0,1,0
59220,2,24,1,0,8,4,4,0
59221,2,2,1,4000,6,1,3,0
59222,2,25,1,0,18,0,2,0
59223,1,5,1,5451,13,0,6,0
59224,1,4,1,0,9,17,8,0
59225,1,39,1,4376,18,3,16,0
59226,2,3,1,2802,72,0,2,0
59227,2,35,1,8000,100,4,7,0
59228,1,11,1,0,29,2,9,0
59229,2,5,1,4000,40,0,3,0
59230,2,16,1,0,43,4,3,0
59231,1,23,1,0,4,15,47,0
59232,2,35,1,0,71,0,2,0
59233,1,36,1,0,41,1,18,0
59234,1,5,1,3602,43,6,5,0
59235,1,23,1,6000,100,0,5,0
59236,1,36,1,0,8,1,10,0
59237,1,44,1,4000,16,0,3,0
59238,2,5,1,862,9,1,12,0
59239,2,29,1,10000,4,7,9,0
59240,1,4,1,988,44,0,6,0
59241,2,5,1,10000,94,9,9,1
59242,1,5,1,7000,5,7,6,0
59243,1,5,1,4037,2,0,4,0
59244,2,21,1,7567,28,0,19,0
59245,1,13,1,3000,13,0,2,0
59246,2,21,1,5079,26,0,29,0
59247,1,10,1,10000,21,14,9,0
59248,1,4,1,3097,12,1,24,0
59249,1,37,1,9000,6,0,8,0
59250,1,10,1,0,4,0,5,0
59251,1,23,1,0,13,0,3,0
59252,1,19,1,8000,17,6,7,0
59253,2,44,1,0,12,0,4,0
59254,2,39,1,3575,31,0,14,0
59255,1,25,1,4586,73,0,6,0
59256,1,10,1,4605,23,1,7,0
59257,1,43,1,8000,12,10,7,0
59258,1,34,1,0,61,32,2,0
59259,1,10,1,1908,16,0,4,0
59260,2,48,1,2138,69,0,2,0
59261,2,44,1,8727,9,0,13,0
59262,2,50,1,0,7,1,6,0
59263,1,5,1,0,19,14,10,0
59264,2,44,1,4244,25,1,6,0
59265,2,5,1,3000,56,9,2,0
59266,2,16,1,0,44,6,4,0
59267,1,10,1,4000,37,25,3,0
59268,2,41,1,3000,30,4,2,0
59269,2,13,1,1125,30,0,9,0
59270,1,2,1,14198,27,0,15,0
59271,1,4,1,0,13,0,8,0
59272,2,36,1,0,20,0,7,0
59273,2,28,1,3000,8,0,2,0
59274,1,41,1,4000,11,0,3,0
59275,1,20,1,2095,14,0,7,0
59276,1,37,1,8000,20,0,7,0
59277,2,23,1,7000,81,3,6,0
59278,1,23,1,3000,33,12,2,0
59279,1,39,1,12115,63,3,16,1
59280,2,21,1,0,25,1,8,0
59281,1,15,1,4137,28,0,4,0
59282,2,15,1,9978,36,0,12,1
59283,2,29,1,16313,28,0,45,1
59284,2,16,1,7000,53,0,6,0
59285,1,29,1,161,7,0,3,0
59286,2,5,1,0,100,3,28,0
59287,1,14,1,0,20,2,4,0
59288,1,13,1,11206,22,0,13,0
59289,1,10,1,0,14,0,3,0
59290,2,37,1,2486,17,0,3,0
59291,2,44,1,5000,71,2,4,0
59292,1,9,1,7438,13,0,8,0
59293,1,44,1,0,6,0,10,0
59294,1,19,1,0,9,0,3,0
59295,1,35,2,3113,8,0,3,0
59296,1,16,1,0,19,42,3,0
59297,1,43,1,0,61,0,6,0
59298,2,14,1,0,5,8,17,0
59299,2,11,1,0,31,0,10,0
59300,1,32,1,4873,100,0,11,0
59301,1,5,1,6000,100,0,5,0
59302,2,44,1,7000,14,0,6,0
59303,1,43,1,4000,11,0,3,0
59304,1,19,1,1859,96,0,13,0
59305,2,5,1,0,9,0,7,0
59306,2,43,1,5000,23,0,4,0
59307,2,35,1,4000,5,0,3,0
59308,2,15,1,9082,31,0,15,0
59309,2,29,1,4784,11,25,17,0
59310,1,23,1,0,15,0,19,0
59311,1,25,1,7000,19,0,6,0
59312,1,4,1,0,25,0,3,0
59313,1,48,1,7080,33,2,8,0
59314,1,25,1,4813,14,6,22,0
59315,1,50,1,0,24,0,6,0
59316,1,19,1,4263,21,23,7,0
59317,1,39,1,10000,52,1,9,0
59318,1,16,1,4958,2,0,5,0
59319,1,16,1,5000,49,8,4,0
59320,2,29,1,0,10,0,6,0
59321,1,35,1,12968,16,11,12,0
59322,2,44,1,4463,100,6,5,0
59323,2,43,1,6000,24,2,5,0
59324,1,46,1,11000,80,1,10,0
59325,2,7,1,3000,75,13,2,0
59326,1,43,1,7000,31,0,6,0
59327,1,10,1,2083,100,5,11,0
59328,2,29,1,0,44,2,8,0
59329,1,4,1,2987,29,0,3,0
59330,2,3,1,4649,22,0,4,0
59331,2,5,1,4000,22,0,3,0
59332,1,21,1,0,4,20,20,0
59333,1,33,1,1284,68,0,2,0
59334,1,24,1,3000,10,0,2,0
59335,2,29,2,0,42,0,5,0
59336,1,16,1,4000,39,0,3,0
59337,2,48,1,5000,9,1,4,0
59338,1,35,1,3000,27,0,2,0
59339,2,5,1,5708,18,0,5,0
59340,2,11,1,10000,20,0,9,0
59341,2,41,1,10236,79,22,10,1
59342,2,20,1,5000,100,9,4,1
59343,1,3,1,0,5,1,2,0
59344,1,15,1,3000,18,0,2,0
59345,2,43,1,4000,9,4,3,0
59346,1,5,1,7451,54,4,34,1
59347,1,5,1,11258,93,2,71,1
59348,1,31,1,5861,23,1,8,0
59349,2,41,1,8326,17,1,15,0
59350,1,44,1,2355,10,0,5,0
59351,1,33,1,2316,52,0,2,0
59352,1,41,1,2610,12,0,17,0
59353,1,34,1,18548,44,0,30,1
59354,2,5,1,7743,18,22,75,1
59355,1,16,1,5000,52,2,4,0
59356,1,10,1,0,27,6,5,0
59357,2,48,2,1073,5,4,3,0
59358,1,49,1,5593,10,0,7,0
59359,1,5,2,10982,30,4,10,1
59360,2,49,1,2101,67,0,46,1
59361,2,19,1,5371,12,0,8,0
59362,2,16,1,6000,7,14,5,0
59363,2,49,1,6000,17,7,5,0
59364,2,44,1,132,3,0,3,0
59365,1,49,1,5000,13,0,4,0
59366,1,38,1,1520,14,1,8,0
59367,1,23,1,5205,25,0,6,0
59368,2,32,1,6000,34,0,5,0
59369,1,35,1,5768,12,4,6,0
59370,1,23,1,480,59,0,7,0
59371,1,45,1,503,81,0,2,0
59372,1,10,1,0,12,8,4,0
59373,2,16,1,8000,6,0,7,0
59374,2,11,1,16000,9,0,15,1
59375,1,15,1,0,21,0,4,0
59376,1,5,1,4895,24,0,11,0
59377,2,9,1,10464,10,0,17,1
59378,1,20,1,486,13,0,1,0
59379,1,39,1,5000,1,1,4,0
59380,1,23,1,4000,23,5,3,0
59381,1,17,1,0,26,0,4,0
59382,1,35,1,5000,47,7,4,0
59383,2,32,1,0,2,12,8,0
59384,2,19,1,7000,32,9,6,0
59385,1,5,1,3140,66,2,10,0
59386,2,15,1,542,21,0,3,0
59387,2,23,1,0,100,0,3,0
59388,2,35,1,6591,13,0,16,0
59389,2,44,1,8900,2,5,8,0
59390,1,39,1,5000,3,9,4,0
59391,2,9,1,0,20,0,8,0
59392,1,18,1,11000,29,20,10,0
59393,1,10,1,0,25,0,3,0
59394,1,5,1,4000,22,8,3,0
59395,1,46,1,0,2,0,6,0
59396,2,39,1,11000,59,0,10,0
59397,1,35,1,11000,11,0,10,0
59398,2,44,1,9203,39,30,10,0
59399,1,18,1,0,38,0,2,0
59400,2,5,1,0,4,3,12,0
59401,1,10,1,3000,10,0,2,0
59402,1,5,2,0,28,34,10,0
59403,1,46,1,5359,100,0,6,1
59404,1,48,1,0,53,0,10,0
59405,1,44,1,4000,30,7,3,0
59406,1,44,1,3939,27,2,3,0
59407,2,29,1,0,100,7,2,0
59408,2,34,1,2727,14,12,3,0
59409,1,41,1,0,100,0,2,0
59410,1,24,1,6000,15,0,5,0
59411,1,49,1,16000,8,8,15,1
59412,2,25,1,0,87,0,3,0
59413,1,34,2,7202,3,0,23,0
59414,1,35,1,9000,26,5,8,0
59415,2,4,1,3000,30,0,2,0
59416,2,39,1,7859,13,0,12,0
59417,1,48,1,6000,76,5,5,0
59418,2,19,1,9000,3,3,8,0
59419,1,17,1,7000,38,0,6,0
59420,1,25,1,3000,92,0,2,0
59421,1,25,1,1426,24,3,3,0
59422,1,33,1,0,100,11,26,1
59423,1,35,1,8714,8,0,11,0
59424,1,44,1,516,20,0,6,0
59425,1,35,1,4000,26,0,3,0
59426,1,44,1,3000,14,0,2,0
59427,2,44,1,0,20,4,5,0
59428,1,26,1,4315,43,0,5,0
59429,2,6,1,0,87,0,19,0
59430,2,36,1,14000,42,0,13,0
59431,1,45,1,3000,22,1,2,0
59432,1,11,1,4000,8,0,3,0
59433,1,24,1,0,11,0,6,0
59434,1,25,1,0,9,30,11,0
59435,2,46,1,2787,7,47,4,0
59436,1,19,1,6129,25,0,13,0
59437,1,44,1,4298,14,0,7,0
59438,1,39,1,1153,38,35,7,0
59439,1,36,1,7957,27,11,11,0
59440,2,5,1,3000,84,5,2,0
59441,1,21,1,6297,32,0,7,0
59442,2,35,1,6672,100,6,7,1
59443,2,13,1,8000,23,26,7,0
59444,1,48,1,0,9,0,5,0
59445,2,15,1,597,41,1,3,0
59446,1,23,1,8384,90,19,30,0
59447,1,3,1,6515,8,0,16,0
59448,1,48,1,6000,11,1,5,0
59449,1,5,1,0,10,4,5,0
59450,2,3,1,1449,12,24,13,0
59451,2,26,1,5403,23,1,6,0
59452,1,44,1,5000,78,10,4,0
59453,1,39,1,6624,26,4,6,0
59454,2,24,1,5422,38,2,64,1
59455,2,39,2,9000,18,17,8,0
59456,1,5,1,2359,11,0,5,0
59457,2,33,1,0,3,0,4,0
59458,2,40,1,0,18,0,8,0
59459,1,5,2,0,40,2,8,0
59460,2,10,1,988,64,0,4,0
59461,1,35,1,0,15,5,2,0
59462,1,21,1,3749,15,34,9,0
59463,1,44,1,6084,22,0,33,0
59464,2,23,1,0,24,1,9,0
59465,1,44,1,0,57,4,10,0
59466,2,39,1,4000,30,0,3,0
59467,2,7,1,0,18,1,8,0
59468,2,5,1,2341,5,13,13,0
59469,2,35,1,4000,33,8,3,0
59470,1,44,1,0,10,0,4,0
59471,1,25,1,429,31,1,41,0
59472,1,28,1,6000,67,0,5,0
59473,1,25,1,4879,100,0,5,0
59474,2,10,1,0,100,0,2,0
59475,2,2,1,9203,16,1,11,0
59476,1,15,1,7000,100,1,6,1
59477,2,23,1,5000,9,0,4,0
59478,1,20,1,7263,16,4,9,0
59479,1,33,1,1091,30,0,5,0
59480,1,39,1,3330,6,7,7,0
59481,1,44,1,1836,100,22,3,1
59482,1,5,1,563,15,0,2,0
59483,2,44,1,9936,100,2,12,1
59484,1,35,1,7683,18,9,7,0
59485,1,50,1,3147,100,0,6,0
59486,1,44,1,0,45,0,1,0
59487,1,39,1,4557,87,0,33,0
59488,1,41,1,1206,51,0,27,0
59489,1,6,1,0,19,0,2,0
59490,2,16,1,863,7,21,8,0
59491,2,35,1,0,5,0,15,0
59492,2,5,1,0,5,0,11,0
59493,2,10,1,5000,53,8,4,0
59494,1,36,1,4000,24,2,3,0
59495,2,20,1,14365,15,0,25,0
59496,2,34,1,0,66,4,6,0
59497,2,25,1,4323,14,15,10,0
59498,1,16,1,0,22,0,4,0
59499,1,5,1,0,10,0,2,0
59500,1,46,1,0,5,0,1,0
59501,2,15,1,0,25,0,6,0
59502,2,44,1,6209,86,0,6,0
59503,2,5,1,0,43,7,5,0
59504,2,35,1,1758,36,0,7,0
59505,2,15,2,9000,20,0,8,0
59506,2,4,1,3000,13,0,2,0
59507,1,35,1,0,20,0,2,0
59508,2,44,1,0,31,3,3,0
59509,1,3,1,5000,79,0,4,0
59510,1,35,1,4000,100,0,3,0
59511,1,10,1,6000,18,1,5,0
59512,1,36,1,0,24,0,10,0
59513,1,45,1,0,95,1,10,0
59514,2,10,1,0,24,0,2,0
59515,2,46,1,0,100,0,4,0
59516,1,18,1,4156,79,0,11,0
59517,2,33,1,4000,10,5,3,0
59518,2,5,1,1586,21,0,3,0
59519,1,35,1,0,24,0,1,0
59520,1,39,1,0,19,3,4,0
59521,2,39,1,4000,3,9,3,0
59522,1,39,1,0,36,0,5,0
59523,2,36,1,0,10,0,12,0
59524,2,44,1,0,30,9,5,0
59525,1,46,1,10000,17,0,9,0
59526,1,5,1,6000,15,0,5,0
59527,1,6,1,10525,20,13,11,0
59528,2,5,1,1312,81,0,16,1
59529,1,39,1,1391,4,2,9,0
59530,2,43,1,6709,26,0,15,0
59531,1,23,1,4000,12,0,3,0
59532,1,35,1,4000,44,1,3,0
59533,1,44,1,3000,20,0,2,0
59534,1,11,1,5488,57,0,20,1
59535,2,5,1,13000,13,0,12,0
59536,2,13,1,0,100,2,4,0
59537,1,5,1,9192,45,0,19,1
